"","Count","lng","lat","district","town","Predicty4"
"1361",2,121.527333,25.1202745,"士林區","天玉里",NA
"1362",2,121.5447283,25.0277778,"大安區","群賢里",1.53885760730096
"1363",2,121.505251,25.0292743,"中正區","忠勤里",1.38936791533737
"1364",2,121.5190847,25.075382,"大同區","重慶里",1.6213121893429
"1365",2,121.5524022,25.0478467,"松山區","敦化里",1.55252473659713
"1366",2,121.5267585,25.0887273,"士林區","仁勇里",1.09141164096703
"1367",2,121.52356,25.050319,"中山區","正得里",1.54943262142011
"1368",2,121.4941323,25.1449211,"北投區","智仁里",1.75202579568394
"1369",2,121.5280445,25.0612404,"中山區","新生里",1.67031556717892
"1370",2,121.5592497,24.988151,"文山區","明義里",1.52773331272978
"1371",2,121.5757255,25.0772454,"內湖區","港墘里",1.54367067256769
"1372",2,121.5234403,25.1135794,"北投區","榮華里",0.261407035189924
"1373",2,121.6186918,25.069959,"內湖區","東湖里",1.96453052805845
"1374",2,121.6186918,25.069959,"內湖區","東湖里",1.42492292288832
"1375",2,121.511363,25.041873,"中正區","建國里",1.97010902181346
"1376",2,121.6147607,25.0668416,"內湖區","五分里",1.25640401058828
"1377",2,121.569547,24.972545,"文山區","老泉里",0.864382788798936
"1378",2,121.5282134,25.0972324,"士林區","福志里",1.24049468209272
"1379",2,121.522535,25.1002192,"士林區","德華里",1.48119010198701
"1380",2,121.6068485,25.0554411,"南港區","南港里",1.00986314062321
"1381",2,121.5057367,25.0286351,"中正區","忠勤里",1.53469788320146
"1382",2,121.591747,25.085749,"內湖區","金龍里",1.49664616157984
"1383",2,121.511243,25.071714,"大同區","鄰江里",NA
"1384",2,121.5234403,25.1135794,"北投區","榮華里",1.51822495897314
"1385",2,121.5234403,25.1135794,"北投區","榮華里",1.72214188684233
"1386",2,121.531238,25.114206,"士林區","天福里",1.3684049645323
"1387",2,121.5091354,25.0876965,"士林區","社子里",1.45538329549679
"1388",2,121.528435,25.1300379,"北投區","永和里",1.1128933065664
"1389",2,121.5253575,25.0914259,"士林區","仁勇里",1.04011779152413
"1390",2,121.520622,25.049968,"中山區","民安里",1.8314195773376
"1391",2,121.507387,25.0847973,"士林區","葫蘆里",1.66575445148294
"1392",2,121.5657026,25.051002,"松山區","新聚里",1.25946857791533
"1393",2,121.5711577,25.0836704,"內湖區","麗山里",0.780290251388257
"1394",2,121.4905192,25.0275226,"萬華區","和德里",1.04624121331466
"1395",2,121.550446,25.0013776,"文山區","興邦里",1.26981691599062
"1396",2,121.4995787,25.1327889,"北投區","大同里",1.49959429574811
"1397",2,121.5007978,25.0243786,"萬華區","壽德里",1.12308995629016
"1398",2,121.6209034,25.0702795,"內湖區","樂康里",1.49055679944657
"1399",2,121.5777598,25.0759036,"內湖區","港墘里",1.26301868078509
"1400",2,121.4947186,25.1367448,"北投區","豐年里",1.84508725352955
"1401",2,121.5481635,25.0010284,"文山區","興邦里",1.42516860586304
"1402",2,121.5323956,25.0570263,"中山區","中吉里",1.39882300961596
"1403",2,121.513121,25.058278,"大同區","延平里",NA
"1404",2,121.6160196,25.0673336,"內湖區","五分里",1.4927240472341
"1405",2,121.6160196,25.0673336,"內湖區","五分里",1.43123933917374
"1406",2,121.6160196,25.0673336,"內湖區","五分里",1.75218077739328
"1407",2,121.6160196,25.0673336,"內湖區","五分里",1.47587979409348
"1408",2,121.558351,25.0204773,"信義區","黎忠里",1.23359776167252
"1409",2,121.5315127,25.1161868,"士林區","天福里",1.64990104412439
"1410",2,121.5058709,25.0880483,"士林區","社新里",1.32128518185771
"1411",2,121.5503691,24.9977129,"文山區","興安里",1.52244379222555
"1412",2,121.502204,25.130438,"北投區","清江里",1.01356481169734
"1413",2,121.5567068,24.9780173,"文山區","樟新里",0.956642663398375
"1414",2,121.4760786,25.134061,"北投區","一德里",1.60434521920786
"1415",2,121.5478483,25.0007116,"文山區","興邦里",1.28628336107034
"1416",2,121.5478483,25.0007116,"文山區","興邦里",1.44536303179425
"1417",2,121.4999378,25.0321132,"萬華區","雙園里",1.33200557966133
"1418",2,121.50782,25.1304599,"北投區","奇岩里",1.51312811653483
"1419",2,121.5660638,25.0637823,"松山區","莊敬里",1.08965308171852
"1420",2,121.5019894,25.1320893,"北投區","中央里",1.33743116816676
"1421",2,121.5299925,25.1230346,"士林區","天母里",1.22797351434703
"1422",2,121.493796,25.0228179,"萬華區","孝德里",1.47879596621162
"1423",2,121.5583828,25.051311,"松山區","吉祥里",1.50817417935218
"1424",2,121.5022373,25.1310713,"北投區","清江里",0.992751849651178
"1425",2,121.5465882,24.9873416,"文山區","試院里",1.28395837750261
"1426",2,121.5168438,25.0846256,"士林區","百齡里",1.24636418741926
"1427",2,121.493796,25.0228179,"萬華區","孝德里",1.34133982519123
"1428",2,121.561654,25.029619,"信義區","景新里",1.39701827389473
"1429",2,121.498202,25.127561,"北投區","中央里",1.54992137757848
"1430",2,121.549306,25.01721,"大安區","黎元里",NA
"1431",2,121.5370092,24.994901,"文山區","景慶里",0.909052854709607
"1432",2,121.6200871,25.070322,"內湖區","樂康里",1.09206871982549
"1433",2,121.5768348,25.0020456,"文山區","博嘉里",1.27791121379681
"1434",2,121.5711099,25.04976,"松山區","慈祐里",1.51794975456422
"1435",2,121.5711099,25.04976,"松山區","慈祐里",NA
"1436",2,121.5633332,25.0610548,"松山區","富錦里",NA
"1437",2,121.5274853,25.0193447,"中正區","林興里",1.30926243808653
"1438",2,121.5292962,25.0649316,"中山區","新庄里",1.32278947525442
"1439",2,121.5541078,25.0562076,"松山區","龍田里",1.50763793559903
"1440",2,121.560548,25.050468,"松山區","吉祥里",1.4975328163186
"1441",2,121.615269,25.0706909,"內湖區","安湖里",1.70460207657159
"1442",2,121.5872792,25.0789523,"內湖區","紫陽里",1.4893086169725
"1443",2,121.615269,25.0706909,"內湖區","安湖里",2.01670925511228
"1444",2,121.5401263,25.0592575,"中山區","江山里",1.19157828568942
"1445",2,121.526475,25.1134449,"士林區","天壽里",1.64187870252106
"1446",2,121.507796,25.028952,"中正區","忠勤里",1.08424902728666
"1447",2,121.6134929,25.0690585,"內湖區","安湖里",1.72539281908955
"1448",2,121.6163325,25.0522393,"南港區","新富里",1.7301295713344
"1449",2,121.5215657,25.0856075,"士林區","前港里",0.860051849071837
"1450",2,121.520723,25.081181,"士林區","福華里",1.73191288612938
"1451",2,121.5477044,25.0349287,"大安區","德安里",1.74338539998721
"1452",2,121.5477044,25.0349287,"大安區","德安里",1.31048288465465
"1453",2,121.6185926,25.0696852,"內湖區","東湖里",NA
"1454",2,121.6164488,25.0526857,"南港區","新富里",1.17432513084905
"1455",2,121.506133,25.140382,"北投區","中心里",1.2746872681791
"1456",2,121.514946,25.11332,"北投區","榮光里",1.18002203101988
"1457",2,121.5380693,25.002018,"文山區","萬隆里",1.61528523571459
"1458",2,121.5380693,25.002018,"文山區","萬隆里",1.48729118249899
"1459",2,121.5020265,25.0450164,"萬華區","萬壽里",1.5487017988036
"1460",2,121.490247,25.138624,"北投區","稻香里",0.752879566779786
"1461",2,121.4938823,25.0251582,"萬華區","錦德里",0.808491279089027
"1462",2,121.535144,25.1236139,"士林區","天和里",1.44071362948249
"1463",2,121.5089912,25.1136962,"北投區","吉慶里",1.67789491832971
"1464",2,121.5634326,25.0624064,"松山區","富錦里",1.11288949764254
"1465",2,121.5405176,25.0262425,"大安區","龍生里",1.19771301788652
"1466",2,121.512415,25.059,"大同區","延平里",1.42657081463562
"1467",2,121.512415,25.059,"大同區","延平里",1.46670828078302
"1468",2,121.4862776,25.1383928,"北投區","桃源里",0.730549198082511
"1469",2,121.4929522,25.0244305,"萬華區","錦德里",0.944881644542714
"1470",2,121.5171996,25.0657586,"大同區","蓬萊里",1.90851981480542
"1471",2,121.5120948,25.0803304,"士林區","福順里",1.30129274614552
"1472",2,121.5426313,25.0254728,"大安區","龍生里",1.42108843994773
"1473",2,121.5048784,25.0320573,"中正區","廈安里",1.56681266444781
"1474",2,121.5466095,25.0455946,"松山區","中崙里",1.65348633093995
"1475",2,121.5923156,25.0697823,"內湖區","湖興里",NA
"1476",2,121.5213006,25.0228899,"中正區","河堤里",1.4896050036742
"1477",2,121.5915941,25.0887975,"內湖區","碧山里",1.6575498591718
"1478",2,121.546926,24.990116,"文山區","華興里",1.78170627185779
"1479",2,121.5257902,25.1143057,"士林區","天壽里",1.29378430848731
"1480",2,121.5054955,25.0340154,"萬華區","富福里",1.59416887918618
"1481",2,121.5220298,25.096984,"士林區","福佳里",1.4055918672621
"1482",2,121.5207722,25.1043606,"士林區","蘭興里",1.72576540848397
"1483",2,121.527862,25.0566811,"中山區","中原里",1.44541864653411
"1484",2,121.50442,25.138467,"北投區","中心里",1.19030458946358
"1485",2,121.527862,25.0566811,"中山區","中原里",1.44602866663809
"1486",2,121.5801229,24.9855784,"文山區","政大里",1.56899470900725
"1487",2,121.555979,24.980129,"文山區","樟新里",1.36306742386564
"1488",2,121.6163325,25.0522393,"南港區","新富里",1.51227520501135
"1489",2,121.5151039,25.1136386,"北投區","榮光里",2.13823314926738
"1490",2,121.5014403,25.1384213,"北投區","中庸里",1.49916081599185
"1491",2,121.4949608,25.0955102,"士林區","福安里",1.00098491817083
"1492",2,121.4944306,25.0967249,"士林區","福安里",0.95939478692303
"1493",2,121.5304817,25.0658127,"中山區","新喜里",1.46489499376275
"1494",2,121.6163325,25.0522393,"南港區","新富里",1.7866606062289
"1495",2,121.5112399,25.0771862,"大同區","老師里",1.17710137564722
"1496",2,121.500745,25.021783,"萬華區","壽德里",1.38962815097591
"1497",2,121.5012795,25.0219105,"萬華區","壽德里",1.42621595556526
"1498",2,121.5012795,25.0219105,"萬華區","壽德里",1.53996393684361
"1499",2,121.5968348,25.054944,"南港區","東新里",1.79315576307986
"1500",2,121.5968348,25.054944,"南港區","東新里",1.44859226123369
"1501",2,121.5280674,25.0654029,"中山區","新庄里",NA
"1502",2,121.5157665,25.0959844,"士林區","後港里",1.53147932427388
"1503",2,121.4865523,25.1384339,"北投區","桃源里",0.966130861580491
"1504",2,121.4687564,25.1207564,"北投區","關渡里",1.83289666783182
"1505",2,121.5249522,25.1186459,"士林區","天玉里",1.34476753925828
"1506",2,121.5465591,25.0371438,"大安區","德安里",1.08584723641739
"1507",2,121.529047,25.139236,"北投區","永和里",1.51784348422625
"1508",2,121.5744992,25.0438809,"信義區","五全里",1.3004235596746
"1509",2,121.5465591,25.0371438,"大安區","德安里",1.48395736576877
"1510",2,121.5091288,25.141366,"北投區","中心里",1.38174604652935
"1511",2,121.576461,25.0769459,"內湖區","港墘里",1.38910234262356
"1512",2,121.5465591,25.0371438,"大安區","德安里",1.5346613199485
"1513",2,121.576461,25.0769459,"內湖區","港墘里",1.52581709300861
"1514",2,121.503896,25.1341665,"北投區","溫泉里",1.78665409035581
"1515",2,121.5263542,25.066573,"中山區","晴光里",1.31248957007876
"1516",2,121.5370092,24.994901,"文山區","景慶里",0.379621958548214
"1517",2,121.4984606,25.1397279,"北投區","文化里",1.66784747325489
"1518",2,121.4910256,25.1386306,"北投區","稻香里",1.10250165841326
"1519",2,121.5212991,25.1227038,"北投區","永欣里",1.39121621307433
"1520",2,121.5023502,25.0286364,"萬華區","新忠里",1.53633047567612
"1521",2,121.555782,25.0236969,"信義區","黎平里",1.68137837256579
"1522",2,121.5109984,25.0648052,"大同區","隆和里",1.61962579274504
"1523",2,121.489612,25.033004,"萬華區","華江里",0.930164531558756
"1524",2,121.6177713,25.068351,"內湖區","東湖里",1.58348018869998
"1525",2,121.5912795,25.0601384,"內湖區","石潭里",1.3097584497867
"1526",2,121.5776203,25.0800929,"內湖區","港富里",0.999296573770902
"1527",2,121.5776203,25.0800929,"內湖區","港富里",1.39445659087547
"1528",2,121.5331286,25.0497028,"中山區","朱園里",1.27799731037568
"1529",2,121.5160675,25.1131433,"北投區","榮光里",NA
"1530",2,121.5023818,25.0388302,"萬華區","福音里",1.28623775691446
"1531",2,121.5059903,25.0883313,"士林區","社新里",1.2732757178795
"1532",2,121.560058,24.990392,"文山區","明興里",1.5796630858883
"1533",2,121.517818,25.087791,"士林區","福中里",1.18719143521142
"1534",2,121.5133319,25.0762979,"大同區","老師里",1.28614208165301
"1535",2,121.588222,25.0873165,"內湖區","金瑞里",NA
"1536",2,121.5359222,25.118853,"士林區","天和里",1.5341968010898
"1537",2,121.517028,25.1132698,"北投區","裕民里",1.00651761811644
"1538",2,121.5055677,25.0464563,"萬華區","福星里",0.856498695305684
"1539",2,121.618732,25.068967,"內湖區","樂康里",2.27427215372258
"1540",2,121.6011842,25.0755486,"內湖區","金湖里",1.35848054414837
"1541",2,121.5393837,25.0412825,"大安區","義村里",1.62068541286938
"1542",2,121.6011842,25.0755486,"內湖區","金湖里",1.29278955344244
"1543",2,121.5019595,25.0914383,"士林區","永倫里",1.32197660994983
"1544",2,121.6011842,25.0755486,"內湖區","金湖里",1.29230377060343
"1545",2,121.4952785,25.1441142,"北投區","智仁里",1.76235839921
"1546",2,121.5069764,25.0349562,"中正區","愛國里",0.7104090073642
"1547",2,121.5471159,24.9969225,"文山區","興福里",1.58138129928246
"1548",2,121.5471159,24.9969225,"文山區","興福里",1.59256703905781
"1549",2,121.5088036,25.0824103,"士林區","富光里",1.54388116645215
"1550",2,121.51752,25.08664,"士林區","福中里",1.36336400606457
"1551",2,121.5535439,25.0449177,"松山區","吉仁里",1.8535489282743
"1552",2,121.579435,25.0747482,"內湖區","瑞光里",1.32193656373094
"1553",2,121.608276,25.0700471,"內湖區","葫洲里",1.78152871434591
"1554",2,121.573698,25.04537,"信義區","五全里",0.778212072118917
"1555",2,121.479128,25.1356603,"北投區","桃源里",1.16683832739926
"1556",2,121.5757255,25.0772454,"內湖區","港墘里",1.5485406829678
"1557",2,121.5200777,25.1164608,"北投區","振華里",1.15908283360874
"1558",2,121.5526993,25.1259036,"士林區","新安里",1.38666052328687
"1559",2,121.5671697,24.9841704,"文山區","順興里",1.06220182410454
"1560",2,121.5038609,25.0915136,"士林區","永倫里",1.50484159854826
"1561",2,121.6129593,25.0701123,"內湖區","安湖里",1.49092484790756
"1562",2,121.518048,25.073993,"大同區","保安里",1.04783731713135
"1563",2,121.571685,25.0247429,"信義區","六合里",1.63783972067138
"1564",2,121.571685,25.0247429,"信義區","六合里",1.74099611549395
"1565",2,121.5190847,25.075382,"大同區","重慶里",1.28176038582508
"1566",2,121.5275882,25.1174763,"士林區","天壽里",0.91496617104195
"1567",2,121.535369,25.0674639,"中山區","行孝里",1.62289016747661
"1568",2,121.506696,25.026658,"萬華區","新和里",NA
"1569",2,121.4953937,25.0972256,"士林區","福安里",1.06838595679255
"1570",2,121.5283511,25.1134449,"士林區","天祿里",1.66040753914827
"1571",2,121.5344224,25.1191361,"士林區","天和里",1.71940733668726
"1572",2,121.5026621,25.0320502,"萬華區","頂碩里",NA
"1573",2,121.5188411,25.0824265,"士林區","福華里",1.10263125223899
"1574",2,121.5188411,25.0824265,"士林區","福華里",1.21620978377525
"1575",2,121.4998347,25.0251556,"萬華區","全德里",1.60353041422631
"1576",2,121.4998347,25.0251556,"萬華區","全德里",1.41656871312121
"1577",2,121.5008979,25.0287824,"萬華區","新安里",1.52902632441217
"1578",2,121.5427093,25.0792018,"中山區","劍潭里",1.01538689945185
"1579",2,121.53617,25.125995,"士林區","天和里",1.34922187948061
"1580",2,121.6011842,25.0755486,"內湖區","金湖里",1.05036194633459
"1581",2,121.486745,25.138369,"北投區","桃源里",0.810953522575668
"1582",2,121.568404,25.0861084,"內湖區","西湖里",1.40517111035023
"1583",2,121.5268304,25.09359,"士林區","福林里",1.51504531114381
"1584",2,121.5641155,25.1072998,"士林區","翠山里",1.91523532112693
"1585",2,121.53955,25.108657,"士林區","芝山里",1.43116519306575
"1586",2,121.5069691,25.0479004,"萬華區","福星里",1.19648892923619
"1587",1,121.581422,25.0480539,"南港區","合成里",0.859803977384009
"1588",1,121.5039185,25.1382441,"北投區","中心里",1.23560942965764
"1589",1,121.5509739,24.9889141,"文山區","華興里",1.36130488704034
"1590",1,121.581422,25.0480539,"南港區","合成里",NA
"1591",1,121.551263,25.078614,"中山區","永安里",NA
"1592",1,121.5769572,25.0287024,"信義區","松友里",0.969688401832356
"1593",1,121.516775,25.058616,"大同區","雙連里",0.773101121071193
"1594",1,121.5047081,25.0406074,"萬華區","新起里",1.36241457286675
"1595",1,121.5875804,25.0416019,"南港區","百福里",NA
"1596",1,121.5875021,25.0452667,"南港區","成福里",1.73558849959868
"1597",1,121.5441743,24.9921949,"文山區","景東里",0.41327905706151
"1598",1,121.5582184,25.0524869,"松山區","東光里",1.48162326878664
"1599",1,121.521461,25.02485,"中正區","板溪里",2.02441410967736
"1600",1,121.589996,25.082855,"內湖區","湖濱里",1.91005715661913
"1601",1,121.508932,25.054353,"大同區","永樂里",1.40492985924178
"1602",1,121.6147607,25.0708176,"內湖區","安湖里",1.20344575372675
"1603",1,121.5110337,25.1400892,"北投區","林泉里",1.0214672928545
"1604",1,121.5169249,25.0667801,"大同區","斯文里",1.28406189249054
"1605",1,121.5769572,25.0287024,"信義區","松友里",0.983875787695055
"1606",1,121.58437,25.040107,"信義區","中行里",NA
"1607",1,121.556204,25.025452,"信義區","黎順里",1.67970131979447
"1608",1,121.5928828,25.089173,"內湖區","碧山里",NA
"1609",1,121.562732,24.991257,"文山區","明興里",1.39357097947129
"1610",1,121.5671084,25.0451738,"信義區","敦厚里",NA
"1611",1,121.5671996,25.0559605,"松山區","鵬程里",1.73841236532052
"1612",1,121.5054115,25.0289849,"中正區","忠勤里",2.30410136927704
"1613",1,121.4480787,25.0434791,NA,NA,1.35703374410348
"1614",1,121.5371346,25.003005,"文山區","萬隆里",NA
"1615",1,121.508937,25.0473169,"萬華區","福星里",1.60023786249018
"1616",1,121.564306,25.064585,"松山區","莊敬里",1.81548076202731
"1617",1,121.5855808,25.0748639,"內湖區","紫陽里",1.35882975493083
"1618",1,121.554943,25.0305656,"大安區","通化里",1.13690948897622
"1619",1,121.561209,24.994636,"文山區","興家里",1.45872513535239
"1620",1,121.5590572,25.0853212,"內湖區","西康里",1.02298791365937
"1621",1,121.4906043,25.0258046,"萬華區","和德里",NA
"1622",1,121.554943,25.0305656,"大安區","通化里",1.94324000277702
"1623",1,121.4953402,25.0231353,"萬華區","孝德里",1.64402749502971
"1624",1,121.6072572,25.0735698,"內湖區","金湖里",1.79255600882962
"1625",1,121.5248315,25.0981874,"士林區","舊佳里",1.88336287312438
"1626",1,121.58356,24.97721,"文山區","指南里",0.838691453547286
"1627",1,121.5402706,25.0479905,"中山區","朱崙里",NA
"1628",1,121.5297591,25.058858,"中山區","中庄里",1.68232766796054
"1629",1,121.5696184,25.0223013,"信義區","泰和里",NA
"1630",1,121.564117,25.0273839,"信義區","三張里",1.55856500614172
"1631",1,121.577519,25.0395779,"信義區","廣居里",1.7940256108024
"1632",1,121.6139132,25.0545395,"南港區","南港里",1.30079093945759
"1633",1,121.5471159,24.9969225,"文山區","興福里",0.94619626570505
"1634",1,121.5566449,24.9823914,"文山區","樟文里",NA
"1635",1,121.554246,25.0854439,"中山區","北安里",1.23757482624062
"1636",1,121.517457,25.056666,"大同區","星明里",0.50653784773349
"1637",1,121.5413488,25.0278037,"大安區","龍陣里",1.45296784303508
"1638",1,121.5413488,25.0278037,"大安區","龍陣里",1.26365203731197
"1639",1,121.586651,25.0401847,"信義區","中行里",1.25736740212965
"1640",1,121.50289,25.045105,"萬華區","萬壽里",NA
"1641",1,121.5036839,25.0391459,"萬華區","福音里",1.78758712852605
"1642",1,121.6204658,25.0707949,"內湖區","樂康里",1.38945614752677
"1643",1,121.6004967,25.05563,"南港區","東新里",NA
"1644",1,121.570989,25.00119,"文山區","萬芳里",1.26274700544204
"1645",1,121.504882,25.045002,"萬華區","萬壽里",0.614503815059719
"1646",1,121.5550357,25.0341118,"大安區","敦煌里",1.74919354338007
"1647",1,121.572342,25.040514,"信義區","廣居里",1.48958718272488
"1648",1,121.5420748,25.0336707,"大安區","和安里",0.750405530834774
"1649",1,121.514396,25.0269149,"中正區","螢雪里",1.53630650226114
"1650",1,121.5565014,25.0001203,"文山區","興光里",1.2133084284187
"1651",1,121.561457,24.987076,"文山區","明義里",1.28182855528496
"1652",1,121.5499727,25.0422134,"大安區","建安里",1.2784628805232
"1653",1,121.5055189,25.0462109,"萬華區","福星里",1.39162705957314
"1654",1,121.5644493,25.0521317,"松山區","安平里",0.911531183699477
"1655",1,121.562677,24.990675,"文山區","明興里",2.07396748317934
"1656",1,121.4691376,25.1284084,"北投區","一德里",1.55142712778066
"1657",1,121.591747,25.085749,"內湖區","金龍里",NA
"1658",1,121.5644493,25.0521317,"松山區","安平里",1.64564268853442
"1659",1,121.5097784,25.0805032,"士林區","富光里",1.90715671601596
"1660",1,121.5050713,25.1200527,"北投區","立農里",NA
"1661",1,121.545512,25.0603224,"松山區","民有里",2.05152130171993
"1662",1,121.575252,24.988621,"文山區","萬興里",NA
"1663",1,121.5464979,24.9962337,"文山區","興福里",2.04569260007858
"1664",1,121.5197911,25.1126406,"北投區","振華里",1.26821060780648
"1665",1,121.5333544,25.0604783,"中山區","松江里",1.55103824400615
"1666",1,121.5208539,25.1102515,"北投區","榮華里",NA
"1667",1,121.516772,25.0553299,"大同區","星明里",1.82219901217478
"1668",1,121.5391739,25.1094352,"士林區","芝山里",1.90907679581342
"1669",1,121.502975,25.0303855,"萬華區","頂碩里",1.11124166206301
"1670",1,121.4945308,25.0232242,"萬華區","孝德里",1.66459206483073
"1671",1,121.523227,25.1233889,"北投區","永欣里",1.34575174315627
"1672",1,121.522119,25.0218389,"中正區","河堤里",1.35758920373571
"1673",1,121.554149,25.041674,"大安區","車層里",1.43425580033624
"1674",1,121.5594095,25.0323258,"信義區","景聯里",1.24150310467586
"1675",1,121.492938,25.0249286,"萬華區","錦德里",NA
"1676",1,121.5478559,25.0587574,"松山區","民有里",NA
"1677",1,121.505182,25.1331459,"北投區","溫泉里",1.03809373570336
"1678",1,121.5210153,25.0285851,"中正區","南福里",1.44259255754092
"1679",1,121.5303056,24.9636503,NA,NA,1.77788272000502
"1680",1,121.5045968,25.025657,"萬華區","新和里",1.09108198338709
"1681",1,121.5902304,25.08568,"內湖區","金龍里",1.04454994208028
"1682",1,121.5993215,25.0704666,"內湖區","湖興里",1.31349195890648
"1683",1,121.6000113,25.0670591,"內湖區","湖興里",1.16949765209049
"1684",1,121.599534,25.089467,"內湖區","大湖里",1.29066324999077
"1685",1,121.6072451,25.0666194,"內湖區","南湖里",1.68357759974659
"1686",1,121.592128,25.0836985,"內湖區","內湖里",0.960165987438254
"1687",1,121.5804615,25.0785252,"內湖區","港富里",NA
"1688",1,121.5419957,25.0614684,"中山區","江寧里",1.46444011297094
"1689",1,121.530223,25.1103,"士林區","三玉里",1.32384149922017
"1690",1,121.510436,25.053435,"大同區","永樂里",1.03675512872976
"1691",1,121.4901238,25.0263893,"萬華區","和德里",0.802153848828356
"1692",1,121.5840208,25.0789366,"內湖區","紫陽里",NA
"1693",1,121.5028328,25.0295757,"萬華區","新忠里",1.51618920428418
"1694",1,121.491399,25.0278364,"萬華區","和德里",0.951671073281794
"1695",1,121.544244,25.04136,"大安區","仁愛里",2.08875472904782
"1696",1,121.5703618,24.9958951,"文山區","萬芳里",1.37050878891043
"1697",1,121.4857504,25.1390522,"北投區","桃源里",NA
"1698",1,121.5897024,25.0542884,"南港區","西新里",0.87433145381694
"1699",1,121.5596933,24.9812081,"文山區","樟腳里",1.7225633096622
"1700",1,121.488347,25.1409116,"北投區","稻香里",1.76282602371067
"1701",1,121.5181619,25.0269326,"中正區","南福里",1.20872520096734
"1702",1,121.5145647,25.1171017,"北投區","永明里",1.58574188914538
"1703",1,121.5769572,25.0287024,"信義區","松友里",1.26387573251853
"1704",1,121.5164054,25.0321622,"中正區","龍福里",NA
"1705",1,121.5644122,25.0587003,"松山區","富泰里",1.29852259635991
"1706",1,121.4927897,25.0289634,"萬華區","和平里",1.08933919995873
"1707",1,121.510622,25.0646889,"大同區","隆和里",NA
"1708",1,121.4968642,25.1314329,"北投區","大同里",1.29709435004861
"1709",1,121.485871,25.106452,"士林區","富洲里",1.32565376042026
"1710",1,121.5132782,25.0501966,"大同區","建功里",1.35674952564539
"1711",1,121.508068,25.044913,"萬華區","萬壽里",1.02709396550289
"1712",1,121.6140957,25.0694481,"內湖區","安湖里",0.800184814530273
"1713",1,121.590277,25.0400949,"南港區","成福里",NA
"1714",1,121.5901452,25.0384862,"南港區","百福里",1.39076114682386
"1715",1,121.5581464,24.9858358,"文山區","樟林里",1.39475628447919
"1716",1,121.5424065,25.0273781,"大安區","龍陣里",1.15083016168804
"1717",1,121.4970294,25.0262857,"萬華區","日善里",1.79405291395907
"1718",1,121.5145551,25.0513641,"大同區","建明里",1.25178262405151
"1719",1,121.568862,25.042039,"信義區","興雅里",1.4411312769087
"1720",1,121.5811968,25.0508104,"南港區","玉成里",1.4905234515835
"1721",1,121.5391739,25.1094352,"士林區","芝山里",1.19380036498114
"1722",1,121.5719634,25.0398229,"信義區","廣居里",1.99470998229715
"1723",1,121.5120754,25.0818459,"士林區","福順里",0.842568810329075
"1724",1,121.5622518,25.0293413,"信義區","景新里",1.19197689205766
"1725",1,121.573242,25.047072,"信義區","五常里",1.31210208722839
"1726",1,121.547382,24.988224,"文山區","試院里",1.41952794983895
"1727",1,121.5618248,25.0576571,"松山區","三民里",1.26633641059528
"1728",1,121.494888,25.1368056,"北投區","豐年里",1.41781627663849
"1729",1,121.560296,25.006608,"文山區","興昌里",1.48320790986489
"1730",1,121.5582465,25.0480212,"松山區","復盛里",1.31607498558828
"1731",1,121.6158811,25.0475712,"南港區","中研里",1.42287095519592
"1732",1,121.5274903,25.1189028,"士林區","天玉里",NA
"1733",1,121.509419,25.039849,"中正區","建國里",1.54902787324784
"1734",1,121.55971,24.9907537,"文山區","明興里",1.69814093990492
"1735",1,121.5655208,25.0637138,"松山區","莊敬里",NA
"1736",1,121.5567256,25.0509049,"松山區","復勢里",NA
"1737",1,121.562499,25.0235839,"信義區","雙和里",1.09005262598944
"1738",1,121.494029,25.020024,"萬華區","榮德里",1.46503595639864
"1739",1,121.5889161,25.0386236,"南港區","百福里",1.92503226016148
"1740",1,121.547382,24.988224,"文山區","試院里",1.30828101699944
"1741",1,121.5027363,25.0930699,"士林區","永倫里",2.00157023065678
"1742",1,121.623575,25.0362357,"南港區","舊莊里",1.2312008554182
"1743",1,121.503496,25.025485,"萬華區","忠貞里",NA
"1744",1,121.5321918,25.0999531,"士林區","福志里",1.44451430112423
"1745",1,121.51767,25.082332,"士林區","福華里",1.53659889361014
"1746",1,121.556167,25.0559442,"松山區","龍田里",1.20328826857411
"1747",1,121.494465,25.0178439,"萬華區","華中里",1.0852638982822
"1748",1,121.5909027,25.0689422,"內湖區","湖興里",1.52487392085036
"1749",1,121.590631,25.040003,"南港區","成福里",1.71578293730926
"1750",1,121.4920684,25.0336373,"萬華區","華江里",1.31953222984786
"1751",1,121.49047,25.025596,"萬華區","和德里",1.4507657337124
"1752",1,121.6131441,25.0561142,"南港區","三重里",1.82216202781183
"1753",1,121.5116586,25.0574104,"大同區","延平里",1.55425657514789
"1754",1,121.5596537,25.0909338,"內湖區","西康里",1.29163895695061
"1755",1,121.4970294,25.0262857,"萬華區","日善里",1.71307205773407
"1756",1,121.557229,25.1217949,"士林區","公館里",1.51861829747063
"1757",1,121.5346534,25.1109411,"士林區","三玉里",NA
"1758",1,121.504815,25.135703,"北投區","長安里",NA
"1759",1,121.5104303,25.0456882,"中正區","光復里",0.963213931385805
"1760",1,121.5018248,25.0223332,"萬華區","忠貞里",NA
"1761",1,121.5469248,25.0247481,"大安區","群賢里",1.39112353498774
"1762",1,121.5354731,25.0050969,"文山區","萬和里",1.55535851261562
